,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg,ID.1,Epoche,dtm_Ivis_1,dtm_Ivis_2,dtm_Ivis_balladen_sup_1,dtm_Ivis_balladen_sup_2,sonett,dtm_Ivis_sonett_1,dtm_Ivis_sonett_2,bert_Ivis_sonett_1,bert_Ivis_sonett_2,bert_Ivis_sonett_sup_1,bert_Ivis_sonett_sup_2,bert_Ivis_1,bert_Ivis_2,bert_Ivis_sup_1,bert_Ivis_sup_2,dtm_Ivis_sup_1,dtm_Ivis_sup_2
4199,l0040539,Daheim.,Julius Sturm.,4,6,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040539,Realismus,0.07120246,1.2664566000000002,-3.7530873,0.5522568,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.0119135,2.9252167,-1.8694631999999998,-1.2023540000000001,-0.9373882,0.3656531
4454,l0050179,Daheim.,Julius Sturm.,4,6,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050179,Realismus,0.025803344,1.2049155,-3.7772186,0.6087049,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.9227087,2.705898,-1.9893574,-1.0446333,-0.9045186,0.38869184
3383,l0030299,Daheim.,Julius Sturm.,4,6,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030299,Realismus,0.028813798,1.205094,-3.742260700000001,0.62286335,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.7109475,3.322018,-2.3425705000000003,-1.4561596,-0.87686825,0.36648533
2988,l00210065,Das Gelübde der Tänzerin,Christoph August Tiedge,16,4,Deutsche Balladen,1000,"Avenarius, Ferdinand",l00210065,Sonstige,0.9608127,5.9577723,0.46033055,-6.6224427,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.695455,0.6539253,-0.17823419,1.2192688,-4.396237999999999,-2.9929997999999998
3010,l00210087,Das Gelübde der Tänzerin,Christoph August Tiedge,5,4,Deutsche Balladen,1000,"Avenarius, Ferdinand",l00210087,Sonstige,-1.6830525,0.067580976,-0.5074377999999999,-1.8366323,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.5354787,-1.7546313999999998,1.0853494,2.3302417,-0.04905857,-1.08031
2184,l00170109,Das Grab,"Falke, Gustav",4,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170109,Moderne,0.2228456,-0.45742136,-3.6180856,0.9870233,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.5226707000000004,0.31868267,1.4421262,0.62530524,1.1307511000000001,1.7108543999999999
90,l00100084,Das Grab,"Falke, Gustav",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100084,Moderne,0.2228456,-0.45742136,-3.6180856,0.9870233,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.5746596,0.19260478,1.5898265,0.7056135,1.1307511000000001,1.7108543999999999
2178,l00170103,Das Mohnfeld,"Falke, Gustav",6,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170103,Moderne,1.3543333999999998,-0.45135295,-3.9114907,0.73825383,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.5666379999999998,-0.7965295,2.3341382,1.3997877,-0.33091965,1.590702
86,l00100080,Das Mohnfeld,"Falke, Gustav",6,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100080,Moderne,1.3543333999999998,-0.45135295,-3.9114907,0.73825383,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.5047288,-0.9566518,2.3962022999999997,1.4747946,-0.33091965,1.590702
4304,l0050029,Das Schloß am Meere.,Ludwig Uhland.,8,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050029,Realismus,0.3640535,-1.4183574,-2.8959613,0.93278885,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.49366754,1.3882543999999999,-0.94563216,0.5538705,-0.79456043,-0.06380695
3592,l0030508,Das Schloß am Meere.,Ludwig Uhland.,8,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030508,Realismus,0.33047915,-1.3750874,-2.9431496,0.94819385,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.6587130999999999,1.5557507,-0.6720191,0.41559129999999994,-0.7622751999999999,-0.035663847
3843,l0040183,Das taube Mütterlein.,Friedrich Halm.,5,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040183,Realismus,-2.3118575,-1.0522279,-2.2358503,0.05098766,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.3299383999999996,1.3954393999999999,-0.22324167,0.8336213,-0.067244425,-0.9420165999999999
3471,l0030387,Das taube Mütterlein.,Friedrich Halm.,5,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030387,Realismus,-2.4266438,-1.0089976,-2.1751242000000004,0.035383575,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.2468112000000002,1.7311414,-0.48110569999999997,0.7556441999999999,-0.05210617,-0.9497825999999999
3456,l0030372,Das verlassene Mägdlein.,Eduard Mörike.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030372,Realismus,2.1230597,-2.9330611,-4.079999,0.46131828,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.0552332,3.411404,-1.2096196000000001,-0.28298986,-2.1273953999999997,0.8865404
4378,l0050103,Das verlassene Mägdlein.,Eduard Mörike.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050103,Realismus,2.2437575,-2.8054564,-4.108708,0.4633655,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.6332121,3.4492222999999997,-1.4751290000000001,-0.45973402,-2.13041,1.0025897
2595,l00180084,Das verlorene Paradies,"Conradi, Hermann",8,4,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",1885,"Arent, Wilhelm",l00180084,Moderne,3.629487,-1.867026,-5.251653,0.92523414,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.1518667000000002,3.618125,-0.971864,-3.0776405,-1.0389178,1.8662761000000003
820,l00110091,Das verlorene Paradies,"Conradi, Hermann",8,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110091,Moderne,3.6768162,-1.8334475,-5.202781,0.9083701,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.8243235,2.4881467999999995,0.029035842000000003,-2.4866917,-0.9650028,1.9083096000000002
1033,l00110304,Deine Hände,"Holzamer, Wilhelm",4,3,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110304,Moderne,2.5430367,0.3037164,-4.454405,0.8858866,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.75383216,2.60508,0.63150674,-1.112354,-0.63383317,2.5282533
2295,l00170220,Deine Hände,"Holzamer, Wilhelm",4,3,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170220,Moderne,3.1332364,0.07005149,-4.6936526,0.7601237,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.6532486999999999,3.7880392,-0.43585342,-1.6827413,-1.0613101999999999,2.7627973999999997
60,l00100057,Der Arbeitsmann,"Dehmel, Richard",3,7,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100057,Moderne,-2.745445,1.1614922,-3.456462,0.85957515,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.8709557,0.63338315,1.6115469,-0.5643760999999999,2.199374,0.47112328
4985,l0090040,Der Arbeitsmann,"Dehmel, Richard",3,7,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090040,Moderne,-2.908642,1.1944243,-3.4557183,0.83911073,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.3278543,1.2738802,0.9393325000000001,-0.48778936,2.1941497,0.423486
851,l00110122,Der Arbeitsmann,"Dehmel, Richard",3,7,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110122,Moderne,-2.7763622000000003,1.1663462,-3.4840994,0.87851197,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.3899812,0.8485265999999999,1.5489521000000002,-0.8178017,2.1750257,0.42538926
2029,l00160059,Der Genius,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,4,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",1894,"Bierbaum, Otto Julius",l00160059,Moderne,-0.15240797,0.39056197,-3.5994263,1.2632544,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.9303162,0.5257448,1.3888571,0.8984319,0.29827803,1.1202433
2350,l00170275,Der Genius,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170275,Moderne,-0.20782036,0.37742722,-3.6154838,1.2337842,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.0777664000000002,0.49691865,1.3297569,0.94226277,0.30592898,1.1267366
2085,l00170010,Der Greis,"Baum, Peter",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170010,Moderne,3.473606,-1.3636285,-4.66754,1.3002535,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.878464,0.91125023,1.1735401,0.56895727,-0.44611123,2.6783235
750,l00110021,Der Greis,"Baum, Peter",3,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110021,Moderne,3.473827,-1.3280591,-4.696363,1.3113391,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.446024,-0.19384020000000002,1.8566890999999999,1.1278278999999998,-0.5671061,2.6463141
2335,l00170260,Der Ländler,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",6,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170260,Moderne,0.7254458,-1.7732623,-3.156964,0.6519344,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.6142011,0.6020477,1.0796318,0.44366014,-0.12883513,1.1228242
1107,l00110378,Der Ländler,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",2,7,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110378,Moderne,0.7659385,-1.7435006000000002,-3.1659844,0.6268908000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.5456107000000006,-0.27571347,1.5473803,-1.5481397,-0.14879727,1.168179
958,l00110229,Der Musikant,"Hanstein, Adalbert von [alt. Hanstein, Albert von]",6,8,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110229,Moderne,1.052239,-1.2357389,-3.803111,0.52337366,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.184833,2.1065037,0.2863361,-1.2023714,0.89869106,1.4915507
5238,l0090293,Der Musikant,"Hanstein, Adalbert von [alt. Hanstein, Albert von]",12,2,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090293,Moderne,1.0622798,-1.2106239,-3.8283315,0.5376833000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.48654097,4.308755400000001,0.13542366,-2.2544985,0.8314296,1.4462366000000002
4512,l0050237,Der Todesengel singt.,Ludwig Pfau.,3,7,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050237,Realismus,-0.42862713,0.45030317,-2.9221952,1.4696294,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.213157700000001,1.2981347,-2.4012337,-2.030279,-0.61474097,0.15069962
3550,l0030466,Der Todesengel singt.,Ludwig Pfau.,3,7,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030466,Realismus,-0.44301152,0.48415363,-2.9420323,1.4319997,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.5228577,1.5036731,-2.7003477000000005,-2.208153,-0.6256281,0.13154359
1315,l00110586,Der Wandrer,"Scholz, Wilhelm von",4,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110586,Moderne,2.8563302000000004,-0.6102852,-4.50787,0.9535736,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.2831361000000006,0.41691282,2.0646953999999997,0.33803615,-1.2659537,3.0471036
2461,l00170386,Der Wandrer,"Scholz, Wilhelm von",4,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170386,Moderne,2.8563302000000004,-0.6102852,-4.50787,0.9535736,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.3091092,2.0467975,0.72360396,-0.24717803,-1.2659537,3.0471036
3250,l0030166,Der frühe Mond.,Cäsar v. Lengerke.,3,8,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030166,Realismus,-0.7043689999999999,-1.1881877,-3.1860461,1.437346,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.529816,1.3599683,-2.4346932999999997,-2.219789,-0.643666,-0.50990385
3963,l0040303,Der frühe Mond.,Cäsar v. Lengerke.,3,8,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040303,Realismus,-0.6702597,-1.242421,-3.2188077,1.3905889,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.1956315,0.97813565,-2.327572,-1.977783,-0.64149153,-0.54102105
3568,l0030484,Der gute Kamerad.,Ludwig Uhland.,3,5,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030484,Realismus,4.416309,-0.84926105,-4.433286,0.6623224,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.2023917,4.306092,-0.84671646,-0.70594174,-1.9910148,1.4755234
4303,l0050028,Der gute Kamerad.,Ludwig Uhland.,3,5,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050028,Realismus,4.4187527,-0.7529701,-4.5562434000000005,0.5806536,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.1766727,4.3508997,-1.4233797,-0.39183053,-2.0793846,1.4184383
3966,l0040306,Der schwarze Tod.,Hermann Lingg.,12,5,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040306,Realismus,3.5668814,-0.6755477,-4.497853299999999,0.08776218400000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.6808512,1.796758,-0.38236204,0.22865610000000003,-1.8627473,2.0659351000000004
4496,l0050221,Der schwarze Tod.,Hermann Lingg.,12,5,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050221,Realismus,3.6088352,-0.68499243,-4.6218815000000015,0.12240455,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.7320060000000002,1.7826734,-0.39514655,0.2448518,-1.8458935,2.039935
4563,l0050288,Des Lebens Mai.,Friedrich Spielhagen.,4,3,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050288,Realismus,-1.4406258,-0.05472834,-2.987671,1.8271466,sonett,-1.4406258,-0.05472834,4.278475761413573,-1.381682515144348,-0.8683488368988037,-1.5680204629898071,-2.5569773,2.1787379000000002,-1.9560526999999999,-1.1098175,-0.5296649,-0.40873182
4160,l0040500,Des Lebens Mai.,Friedrich Spielhagen.,4,3,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040500,Realismus,-1.4406258,-0.05472834,-2.987671,1.8271466,sonett,-1.4406258,-0.05472834,4.308077335357666,-1.4854096174240112,-0.9333871006965636,-1.7619115114212036,-2.3581872,2.1487644,-1.4990063999999999,-1.1794871,-0.5296649,-0.40873182
4450,l0050175,Die Alpenrose.,Feodor Löwe.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050175,Realismus,-2.4034767,-2.5421922,-3.084644,1.371001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.2656015,-1.443598,1.0080456,3.6812562999999994,0.34673947,-1.7765721999999997
3981,l0040321,Die Alpenrose.,Feodor Löwe.,4,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040321,Realismus,-2.4228601000000003,-2.4891330000000003,-2.9377322,1.3330029,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.1695496,-1.1072084999999998,0.6663823,3.3885562000000005,0.33047917,-1.7464123
3295,l0030211,Die Alpenrose.,Feodor Löwe.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030211,Realismus,-2.4818,-2.5585825,-3.0618966,1.2602223999999995,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.2545066999999999,-1.5841117,1.1913246000000002,3.804392,0.43084332,-1.8619493999999999
2274,l00170199,Die Beiden,"Hofmannsthal, Hugo von [Pseud. Loris]",3,6,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170199,Moderne,-2.2031426,0.63897586,-2.1674867,-0.30758056,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.033682,-0.958312,1.970034,1.8771103999999998,0.40197247,0.49142109999999994
1014,l00110285,Die Beiden,"Hofmannsthal, Hugo von [Pseud. Loris]",3,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110285,Moderne,-2.2031426,0.63897586,-2.1674867,-0.30758056,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.210751999999999,-1.4964030000000001,1.9762932,2.448059,0.40197247,0.49142109999999994
846,l00110117,Die Harfe,"Dehmel, Richard",9,5,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110117,Moderne,1.9997399,-2.5763652,-3.8941078,0.37466982,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.4363648999999998,-1.4310211000000002,2.8603682999999998,1.331759,0.4095526,1.2791283000000002
58,l00100055,Die Harfe,"Dehmel, Richard",9,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100055,Moderne,2.1571243,-2.7113342,-3.8546894,0.42412516,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.7656643,-1.297628,2.8419726,1.3449753999999998,0.40145415,1.2456276000000002
1594,l00140040,Die Harfe,"Dehmel, Richard",9,5,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,1908,"Federmann, Hertha",l00140040,Moderne,1.7005131999999998,-2.81571,-3.6830366,0.44790187,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.7056871999999998,-1.4722986,2.9014041,1.4199651000000002,0.52411246,1.2302283
2151,l00170076,Die Harfe,"Dehmel, Richard",9,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170076,Moderne,1.7005131999999998,-2.81571,-3.6830366,0.44790187,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.3680341999999999,-0.5562292,1.9824211999999999,1.1263288,0.52411246,1.2302283
756,l00110027,Die Hochzeit zu Kana,"Benzmann, Hans",2,10,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110027,Moderne,-1.0129075,-0.7482151999999999,-3.557943,0.8180791999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.3589244,-0.26841253,-0.49303037,-4.5292864,0.6197716,0.62353617
5,l00100007,Die Hochzeit zu Kana,"Benzmann, Hans",2,10,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100007,Moderne,-0.98938465,-0.73638415,-3.5671904000000003,0.8308009,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.301992,-0.27583456,-0.490738,-4.4733524000000005,0.61513925,0.63956016
2204,l00170129,Die Kranke,"Geiger, Albert",2,12,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170129,Moderne,1.3041762,-0.7555634,-3.3785064,0.9507644,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.806945,0.37852943,-0.68888426,-4.0735292,-0.13328359,1.4197329
928,l00110199,Die Kranke,"Geiger, Albert",7,5,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110199,Moderne,1.9275664,-0.8931474,-3.910627,0.87059885,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3135421999999999,1.342591,0.7969376,-1.4401188,-0.7113763000000001,1.5471487
3223,l0030139,Die Luft so still.,Wolfgang Müller.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030139,Realismus,-0.30495733,0.6985188,-3.4564598,1.406622,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.337516,-1.5593448,1.5184252,3.5254678999999998,-0.83359885,0.30728108
4441,l0050166,Die Luft so still.,Wolfgang Müller.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050166,Realismus,-0.3058095,0.46191585,-3.4088233,1.4341706,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.076026,-1.5679339,1.5530111,3.4566581,-0.74357224,0.21317177
2401,l00170326,Die Sonne sinkt,"Nietzsche, Friedrich",7,7,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170326,Moderne,1.3543265,-1.7134451000000002,-3.687948200000001,0.64509165,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.7024171000000003,2.0414681,-0.34847513,-2.2084725,0.0399306,1.1280618
1188,l00110459,Die Sonne sinkt,"Nietzsche, Friedrich",2,7,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110459,Moderne,-0.007639557,-2.6929295,-2.5037344,1.7083881,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3397641000000002,-0.38892388,1.8132001,-0.2188827,2.1152956,-0.46572559999999996
1261,l00110532,Die Teppichklopferinnen,"Salus, Hugo",4,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110532,Moderne,0.40399766,-3.8729973,-3.150456,0.7663019,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.1824162,-0.83262646,2.6046650000000002,2.3110852000000004,0.397762,-0.83000267
5144,l0090199,Die Teppichklopferinnen,"Salus, Hugo",4,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090199,Moderne,0.41146648,-3.8562489,-3.108294,0.7039437,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.0239978,-0.6282460999999999,2.3371202999999996,2.2365658,0.368192,-0.9188927
4596,l0050321,Die Verlassene.,Wilhelm Hertz.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050321,Realismus,1.1702351999999998,0.5016114,-3.2464228,0.14676355,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.187901,3.6303287,-1.7003696,-0.9254927,-1.4254812,0.44371334
3396,l0030312,Die Verlassene.,Wilhelm Hertz.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030312,Realismus,1.1827497,0.38050014,-3.2497227000000004,0.17186493,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.5645950000000002,3.3958209000000004,-1.5736683999999999,-1.130932,-1.3486946000000002,0.39762732
3882,l0040222,Die Verlassene.,Wilhelm Hertz.,4,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040222,Realismus,1.069168,0.53499544,-3.335463,0.10375791,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.94451225,3.3864377,-1.2892673000000001,-0.97737974,-1.2635193,0.44179663
