ID	Titel	Autor	Strophen	Verse	Anthologie	Jahr	Hrsg	ID.1	Epoche	dtm_Ivis_1	dtm_Ivis_2	dtm_Ivis_balladen_sup_1	dtm_Ivis_balladen_sup_2	sonett	dtm_Ivis_sonett_1	dtm_Ivis_sonett_2	bert_Ivis_sonett_1	bert_Ivis_sonett_2	bert_Ivis_sonett_sup_1	bert_Ivis_sonett_sup_2	bert_Ivis_1	bert_Ivis_2	bert_Ivis_sup_1	bert_Ivis_sup_2	dtm_Ivis_sup_1	dtm_Ivis_sup_2
l0070090	Choral	Silbergleit, Artur	3	8	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070090	Moderne	4.395106	-0.5474244	-5.6931257	0.78043973	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.6166525	4.5149827	-1.7096115	-3.4839706	-2.07916	3.1319945
l0070091	Gesang des Klausners	Silbergleit, Artur	4	8	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070091	Moderne	2.3528264	-2.2687166000000003	-4.6767316	0.47855559999999997	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.4482348	2.0634577	-0.5770547	-1.9680923	-0.49448612	1.6323712
l0070092	Hände	Silbergleit, Artur	7	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070092	Moderne	0.7202649999999999	0.10485605	-3.6414769000000002	0.62924445	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.22015196	1.1639165	0.4114632	-0.17711432	0.09535752	0.82283735
l0070093	Die Fahrt	Silbergleit, Artur	4	8	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070093	Moderne	3.0979072999999997	-0.9354319	-4.9779349999999996	0.96786	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.3750231	1.9403256	-0.5240237	-2.370878	-0.9214554	2.0922062
l0070094	Blinder Geiger	Silbergleit, Artur	3	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070094	Moderne	3.2036617	-2.3964317000000004	-4.3695188	0.6138446	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.1987759	2.373802	0.26624638	-0.39718282	-0.56491053	3.047339
l0070095	Die Säule	Silbergleit, Artur	2	8	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070095	Moderne	1.6574407	1.3069941999999999	-4.2617955	1.3997421	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.6868243	3.2020261	-1.1805608	-3.2802548	-0.480648	2.0780978
l0070096	Erinnerung	Stöber, Fritz	1	9	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070096	Moderne	-0.32712984	0.1944919	-3.3328415999999996	1.2230868000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.0446494	-1.4399694	2.5962114	-1.2759901	1.3992349	1.585503
l0070097	Abend	Stöber, Fritz	6	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070097	Moderne	-0.7250029	-0.46233900000000006	-2.6000044	1.1052467	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.6365003	-1.4062887	2.0613146	2.4491744	0.97545373	0.7222072
l0070098	Maria	Stöber, Fritz	1	53	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070098	Moderne	1.6080656	-1.6574278999999998	-2.1324534	3.6145625	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-7.9803605	0.38539916	-2.159686	-7.150946	1.315543	1.8761865
l0070099	Gewitter	Stöber, Fritz	5	6	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070099	Moderne	-1.8560286	-1.813105	-2.6763133999999997	1.2957462	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.2650654	-2.206557	3.328523	3.1909814	1.3316462	-0.61900795
l0070100	So still ist heut die trübe Nacht	Stöber, Fritz	4	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070100	Moderne	-0.9318288	-2.2968097000000003	-2.9291217	1.2543852	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.055697404	-1.6844355	2.4493296	1.8016057	1.469168	-0.67131907
l0070101	Die Nacht schlägt sich den Schleier um	Stöber, Fritz	4	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070101	Moderne	-0.2900982	-0.66888833	-3.0935829	0.8177941	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.9470365	-1.3249788	2.7191854	1.5404009	0.6737486	0.5925794
l0070102	Winter	Stöber, Fritz	4	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070102	Moderne	-1.1831546	-1.0815132	-2.9293508999999998	1.2546732	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.4635459	-1.5157932	2.268305	2.577914	1.2314104	-0.25356033
l0070103	Fern der Heimat	Stöber, Fritz	5	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070103	Moderne	-0.21970908	-3.5101727999999994	-2.5061362000000003	2.0383267	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.75630814	-0.3910017	1.2933393	1.6550884	1.09334	-0.9332443
l0070104	Seidenes	Willecke, Kurt Hans	2	4	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070104	Moderne	2.9744284	1.9627377000000001	-4.3398542	1.4366136999999999	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	3.082699	2.0949914	0.83768046	-0.28581208	-1.9813961	3.3456383
l0070105	Und gestern	Willecke, Kurt Hans	1	10	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070105	Moderne	-0.5843235	1.106946	-3.2971635000000004	1.3078365	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.4776816	-1.3636216	2.6838918	-2.507296	0.47634664	0.8993809
l0070106	Dein Suchen	Willecke, Kurt Hans	2	6	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070106	Moderne	0.12148221	0.17991300000000002	-3.064629	1.2696655000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.5133095	0.74146336	0.2155166	-1.041344	0.5172701	0.97276473
l0070107	Verschieden	Willecke, Kurt Hans	3	11	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070107	Moderne	0.53990227	0.8573769	-3.5221160000000005	1.1050739	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.712446	-1.4247288	2.6820726	1.2861125	0.04718144	1.098886
l0070108	Du	Willecke, Kurt Hans	1	15	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070108	Moderne	1.4774082	1.0996158	-4.1739326	0.9271782	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.2934637	-0.604733	0.4715552	-4.0545535	-0.97191215	2.233342
l0070109	Die Priesterin	Willecke, Kurt Hans	3	7	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070109	Moderne	-0.35607797	1.6628262999999999	-0.41913056	1.9847028000000002	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.6598134	-0.0740524	0.6612531	-2.576703	0.40264902	1.3981816
l0070110	Reflexe	Willecke, Kurt Hans	1	12	Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.	1911	Friedrich, Paul	l0070110	Moderne	-0.81008124	-0.9861305	-1.8601323	1.2577947	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.3853707	-1.4571424	2.507257	-2.958654	1.0942671	-0.19519226
l0080002	Die Lyrik	Saar, Ferdinand	2	18	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080002	Moderne	-0.66981757	0.8463847	-3.464324	0.8983173000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.476723	1.4859459	-2.9179785	-2.6029205	0.0029748399	0.6456854
l0080003	Drahtklänge	Saar, Ferdinand	4	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080003	Moderne	0.8492175999999999	-2.4372317999999997	-3.1779493999999997	0.7297551	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.0053828	1.9157133	-1.2927707	-1.6872317	0.93120944	-0.00096487626
l0080004	Opferstunde	Saar, Ferdinand	7	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080004	Moderne	-3.3828878	-0.06759266	-2.9326608	1.2896471	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.20017019	-1.3738078	0.94019663	1.552675	2.0533514	-0.4728788
l0080005	Lydia	Saar, Ferdinand	11	6	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080005	Moderne	-0.04508239	0.75714415	-4.0694675	0.6469801	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-2.752606	3.861971	-1.6727548	-2.2465556	-0.7638842	1.4382641
l0080006	Böse Jahre	Saar, Ferdinand	4	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080006	Moderne	1.5746542	0.17353472	-3.9704032	0.34078756	sonett	1.5746542	0.17353472	1.168124794960022	-3.7514100074768066	-1.006346583366394	0.8768355250358582	2.187146	0.66504604	0.36947304	0.3159218	-0.72166383	1.8243164
l0080007	Zuletzt	Saar, Ferdinand	4	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080007	Moderne	-1.6603560000000002	-0.7052286999999999	-2.472404	0.43773612	sonett	-1.6603560000000002	-0.7052286999999999	0.498783677816391	-4.619668006896973	1.3506553173065186	-0.44152164459228516	2.3535216	1.3771067	0.5852919	-0.010342005	1.1781164	-0.16600782
l0080008	Liebesscene	Saar, Ferdinand	11	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080008	Moderne	0.09981910000000001	-0.43995473	-3.3838081	0.36940318	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	2.6947098	0.0761161	0.40165624	1.3807693	-0.25509512	0.46041244
l0080009	Contraste	Saar, Ferdinand	12	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080009	Moderne	-1.6322225000000001	-2.2899745	-2.3910412999999995	0.88967603	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.8391739	-1.1228566	2.2049055	2.4818034	1.2400578	-1.0254402
l0080010	Erkenntnis	Saar, Ferdinand	3	9	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080010	Moderne	-0.8421084000000001	0.6972927	-3.4569263	0.6428503000000001	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.4714825	2.5184422	-0.65474397	-3.2621582	0.42426315	0.7214559
l0080011	Neue Kunst	Saar, Ferdinand	2	21	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080011	Moderne	-1.0472196	0.07270729	-2.2462838	1.6645686999999998	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.7357116	-2.106225	3.289705	2.3992045	1.338675	0.5925625
l0080012	Entsühne mich	David, Jakob Julius [David, J. J.]	3	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080012	Moderne	1.4996406	0.251285	-4.503032	1.1392003000000002	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.0798721	3.4667695	-0.9779977	-2.7804866	-0.7352637	1.8791023
l0080013	Das sind meine Todten....	David, Jakob Julius [David, J. J.]	3	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080013	Moderne	0.80544025	-0.88825774	-3.7565775	0.9202161	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-5.1837225	1.8216431	-1.7634325	-3.0604055	-0.5762017	1.0781654
l0080014	Ahnung	David, Jakob Julius [David, J. J.]	3	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080014	Moderne	1.3174883999999998	0.08175797	-4.4975157	0.65566	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.2458225	3.308736	-1.4187636	-1.115138	-0.70190513	1.5498487
l0080015	Am Wege	David, Jakob Julius [David, J. J.]	2	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080015	Moderne	2.728348	-2.1976247000000004	-4.5003204000000006	0.47568405	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.6675744	3.4930754	0.19408736	-0.917718	-1.4700102	3.2425697
l0080016	Die Einsame	David, Jakob Julius [David, J. J.]	7	6	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080016	Moderne	2.1021998	1.284425	-5.055701	0.64569753	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.44420728	4.2303195	-0.6152922	-1.4461185	-0.9079337	1.6863574
l0080017	Lethe	David, Jakob Julius [David, J. J.]	6	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080017	Moderne	3.68681	-1.1984739	-5.146948	0.06743896	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.38359484	-0.12055764	0.75964653	-0.1822742	-1.1923983	2.1909654
l0080018	Finkenruf	David, Jakob Julius [David, J. J.]	2	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080018	Moderne	-1.9122196	-0.28899369999999996	-3.9665232000000006	1.582863	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.68508226	0.54512966	0.60738194	0.5489515	0.60399246	0.65997016
l0080019	So kam's...	David, Jakob Julius [David, J. J.]	3	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080019	Moderne	1.1788228	0.9033365	-3.8948433	0.57884544	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.8317895	2.6059532	-1.2192042	-2.9275885	-0.8456019	1.697112
l0080020	Theater	Herold, Franz	2	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080020	Moderne	-2.931203	-1.0252482	-2.5384214	2.1056880000000002	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.08011969	-0.2854368	1.6299684	0.4395091	1.4720683	-0.42182565
l0080021	Cypresse	Herold, Franz	8	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080021	Moderne	-0.7022928	-1.5459107	-3.4072535000000004	0.9683535	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	0.5352067	0.3108727	0.81342626	1.2461003	0.18539932	0.30803165
l0080022	Im Himmel	Herold, Franz	4	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080022	Moderne	0.25028193	-2.3815355	-3.423608	1.3905238000000002	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-0.4872594	0.35363778	0.66580266	0.23618291	1.0133717	-0.012211073
l0080023	Ein Grab	Herold, Franz	6	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080023	Moderne	-1.2444454	0.9485283000000001	-3.8605578	1.1516005	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-1.0872598	3.7903736	-0.9901601	-1.3567356	-0.3207105	1.1816201
l0080024	Sonntagsstille	Herold, Franz	3	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080024	Moderne	1.3475175	0.32249185	-3.25314	1.3842537	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	1.7804793	0.72772425	1.0745476	0.5303985	0.06891148	1.1581929
l0080025	Trost	Herold, Franz	2	6	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080025	Moderne	-1.4086226	1.4087299	-4.4402800000000004	0.8930822	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-4.7477264	4.568844	-3.5026364	-2.2275596	-0.8059423	-0.24471037
l0080026	An den Zorn	Herold, Franz	7	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080026	Moderne	-0.18641370000000002	0.95900315	-3.065851	1.2870423	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.7746844	2.6138253	-2.1305408	-2.3150778	-0.23843908	0.2436855
l0080027	Bekenntnis	Hango, Hermann	3	6	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080027	Moderne	3.128816	-0.5719193	-3.7074766	0.62250006	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-3.792942	2.8143861	-1.2861999	-2.601901	-1.3072599	2.439965
l0080028	Erreichung	Hango, Hermann	2	12	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	l0080028	Moderne	1.8936886999999998	-1.8762433999999997	-4.608973000000001	0.6791706	kein_sonett	0.0	0.0	3.0	-3.0	0.0	0.0	-6.0718117	2.3736372	-1.847842	-4.285585	-0.17390431	1.8833275
